symbol	alias
TRIM5	RNF88
TRIM5	TRIM5alpha
TRIM6	RNF89
TRIM7	RNF90
TRIM7	GNIP
TRIM8	GERP
TRIM8	RNF27
TRIM9	SPRING
TRIM9	RNF91
TRIM10	RFB30
TRIM10	HERF1
TRIM10	RNF9
TRIM11	RNF92
TRIM11	BIA1
TRIM13	Leu5
TRIM13	RNF77
TRIM13	DLEU5
TRIM13	RFP2
TRIM14	KIAA0129
TRIM15	ZNFB7
TRIM15	RNF93
TRIM15	ZNF178
TRIM16	EBBP
TRIM17	terf
TRIM17	RBCC
TRIM17	RNF16
TRIM21	RNF81
TRIM21	RO52
TRIM21	SSA1
TRIM22	STAF50
TRIM22	GPSTAF50
TRIM22	RNF94
TRIM23	ARD1
TRIM23	RNF46
TRIM23	ARFD1
TRIM24	hTIF1
TRIM24	Tif1a
TRIM24	RNF82
TRIM24	TIF1A
TRIM24	TIF1
TRIM25	EFP
TRIM25	RNF147
TRIM25	ZNF147
TRIM26	RNF95
TRIM26	ZNF173
TRIM27	RNF76
TRIM27	RFP
TRIM28	TIF1B
TRIM28	KAP1
TRIM28	TF1B
TRIM28	RNF96
TRIM28	PPP1R157
TRIM28	KAP-1
TRIM28	TIF1-beta
TRIM28	TIF1beta
TRIM29	ATDC
TRIM29	FLJ36085
TRIM31	RNF
TRIM31	HCGI
TRIM31	C6orf13
TRIM31	HCG1
TRIM32	HT2A
TRIM32	TATIP
TRIM32	BBS11
TRIM32	LGMD2H
TRIM33	TIF1GAMMA
TRIM33	FLJ11429
TRIM33	KIAA1113
TRIM33	TIFGAMMA
TRIM33	RFG7
TRIM33	TF1G
TRIM33	TIF1G
TRIM33	PTC7
TRIM34	RNF21
TRIM35	KIAA1098
TRIM35	MAIR
TRIM35	HLS5
TRIM36	RBCC728
TRIM36	RNF98
TRIM36	HAPRIN
TRIM37	KIAA0898
TRIM37	POB1
TRIM37	TEF3
TRIM37	MUL
TRIM38	RORET
TRIM38	RNF15
TRIM39	RNF23
TRIM40	RNF35
TRIM41	MGC1127
TRIM41	RINCK
TRIM42	FLJ40097
TRIM42	PPP1R40
TRIM42	T4A1
TRIM43	TRIM43A
TRIM44	DIPB
TRIM44	MC7
TRIM45	FLJ13181
TRIM45	RNF99
TRIM46	FLJ23229
TRIM46	TRIFIC
TRIM47	GOA
TRIM47	RNF100
TRIM48	RNF101
TRIM49	TRIM49A
TRIM49	RNF18
TRIM49C	TRIM49L2
TRIM49D1	TRIM49D
TRIM49D1	TRIM49DP
TRIM49D1	TRIM49D1P
TRIM49D2	TRIM49L
TRIM49D2	TRIM49L1
TRIM49D2	TRIM49D2P
TRIM50	FLJ32804
TRIM50	TRIM50A
TRIM51	TRIM51A
TRIM51	SPRYD5
TRIM51G	TRIM51GP
TRIM52	RNF102
TRIM54	MURF
TRIM54	MURF-3
TRIM54	RNF30
TRIM55	MURF-2
TRIM55	RNF29
TRIM56	RNF109
TRIM58	BIA2
TRIM59	TSBF1
TRIM59	Mrf1
TRIM59	RNF104
TRIM59	TRIM57
TRIM60	FLJ35882
TRIM60	RNF129
TRIM60	RNF33
TRIM61	RNF35
TRIM62	FLJ10759
TRIM62	DEAR1
TRIM63	MURF-1
TRIM63	IRF
TRIM63	SMRZ
TRIM63	RNF28
TRIM64	TRIM64A
TRIM64	C11orf28
TRIM66	KIAA0298
TRIM66	TIF1D
TRIM66	C11orf29
TRIM67	TNL
TRIM68	SS-56
TRIM68	FLJ10369
TRIM68	RNF137
TRIM69	Trif
TRIM69	TRIMLESS
TRIM69	RNF36
TRIM71	LIN41
TRIM71	LIN-41
TRIM72	MG53
TRIM73	TRIM50B
TRIM74	MGC45440
TRIM74	TRIM50C
TRIM75	TRIM75P
TRIM77	TRIM77P
TRIML1	FLJ36180
TRIML1	RNF209
TRIML2	FLJ25801
TRIML2	SPRYD6
TRIO	ARHGEF23
TRIOBP	HRIHFB2122
TRIOBP	KIAA1662
TRIOBP	Tara
TRIOBP	TAP68
TRIOBP	DFNB28
TRIP4	HsT17391
TRIP4	ZC2HC5
TRIP4	ASC-1
TRIP6	ZRP-1
TRIP6	OIP1
TRIP6	MGC10556
TRIP6	MGC10558
TRIP6	MGC29959
TRIP6	MGC3837
TRIP6	MGC4423
TRIP10	STP
TRIP10	HSTP
TRIP10	CIP4
TRIP10	STOT
TRIP11	CEV14
TRIP11	Trip230
TRIP11	GMAP-210
TRIP11	GMAP210
TRIP12	KIAA0045
TRIP12	ULF
TRIP12	TRIPC
TRIP13	16E1BP
TRIQK	DKFZp779L1068
TRIQK	PRO0845
TRIQK	LOC286144
TRIQK	C8orf83
TRIR	MGC2803
TRIR	fSAP18
TRIR	TERCIR
TRIR	C19orf43
TRIT1	FLJ20061
TRIT1	IPT
TRMO	HSPC219
TRMO	C9orf156
TRMT1	FLJ20244
TRMT1	TRM1
TRMT1L	C1orf25
TRMT2A	HTF9C
TRMT2B	FLJ12687
TRMT2B	CXorf34
TRMT5	TRM5
TRMT5	KIAA1393
TRMT6	GCD10
TRMT6	MGC5029
TRMT6	Gcd10p
TRMT6	CGI-09
TRMT9B	FLJ36980
TRMT9B	TRM9L
TRMT9B	hTRM9L
TRMT9B	C8orf79
TRMT9B	KIAA1456
TRMT10A	MGC27034
TRMT10A	TRM10
TRMT10A	RG9MTD2
TRMT10B	FLJ31455
TRMT10B	bA3J10.9
TRMT10B	RG9MTD3
TRMT10C	FLJ20432
TRMT10C	MRPP1
TRMT10C	RG9MTD1
TRMT11	MDS024
TRMT11	dJ187J11.2
TRMT11	TRM11
TRMT11	TRMT11-1
TRMT11	C6orf75
TRMT13	FLJ10287
TRMT13	FLJ11219
TRMT13	hTrmt13
TRMT13	CCDC76
TRMT44	FLJ35725
TRMT44	TRM44
TRMT44	C4orf23
TRMT44	METTL19
TRMT61A	FLJ40452
TRMT61A	GCD14
TRMT61A	Gcd14p
TRMT61A	hTRM61
TRMT61A	C14orf172
TRMT61B	FLJ20628
TRMT112	HSPC152
TRMT112	HSPC170
TRMT112	TRM112
TRMT112	TRMT11-2
TRMT112	hTrm112
TRMU	FLJ10140
TRMU	MTO2
TRMU	MTU1
TRMU	TRMT
TRNAU1AP	SECP43
TRNAU1AP	FLJ20503
TRNAU1AP	TRSPAP1
TRNP1	TRNP
TRNP1	C1orf225
TRNT1	MtCCA
TRNT1	CGI-47
TRNT1	CCA1
TRO	MAGE-D3
TRO	KIAA1114
TRO	MAGED3
TROAP	TASTIN
TRPA1	ANKTM1
TRPC1	HTRP-1
TRPC4	HTRP4
TRPC4	TRP4
TRPC4AP	DKFZP727M231
TRPC4AP	DKFZp586C1223
TRPC4AP	dJ756N5.2
TRPC4AP	TRRP4AP
TRPC4AP	PPP1R158
TRPC4AP	C20orf188
TRPC5	PPP1R159
TRPC5OS	TRPC5-AS1
TRPC6	TRP6
TRPC6	FSGS2
TRPM1	LTRPC1
TRPM1	CSNB1C
TRPM1	MLSN1
TRPM2	KNP3
TRPM2	LTRPC2
TRPM2	NUDT9L1
TRPM2	NUDT9H
TRPM2	EREG1
TRPM2	TRPC7
TRPM3	KIAA1616
TRPM3	LTRPC3
TRPM3	GON-2
TRPM4	FLJ20041
TRPM5	LTRPC5
TRPM5	MTR1
TRPM6	CHAK2
TRPM6	FLJ22628
TRPM6	HOMG
TRPM6	HSH
TRPM7	CHAK1
TRPM7	LTRPC7
TRPM7	TRP-PLIK
TRPS1	LGCR
TRPS1	GC79
TRPT1	MGC11134
TRPV1	VR1
TRPV2	VRL
TRPV2	VRL-1
TRPV2	VRL1
TRPV3	VRL3
TRPV4	OTRPC4
TRPV4	TRP12
TRPV4	VROAC
TRPV4	VRL-2
TRPV4	VR-OAC
TRPV4	CMT2C
TRPV5	CaT2
TRPV5	ECAC1
TRPV6	CaT1
TRPV6	ECAC2
TRRAP	TR-AP
TRRAP	PAF400
TRRAP	Tra1
TRUB1	PUS4
TRUB2	CLONE24922
TSACC	SSTK-IP
TSACC	SIP
TSACC	C1orf182
TSBP1	TSBP
TSBP1	C6orf10
TSC1	KIAA0243
TSC1	LAM
TSC1	hamartin
TSC1	TSC
TSC2	tuberin
TSC2	LAM
TSC2	PPP1R160
TSC2	TSC4
TSC22D1	TSC22
TSC22D1	MGC17597
TSC22D1	TGFB1I4
TSC22D2	KIAA0669
TSC22D2	TILZ4a
TSC22D2	TILZ4b
TSC22D2	TILZ4c
TSC22D3	DIP
TSC22D3	GILZ
TSC22D3	TSC-22R
TSC22D3	hDIP
TSC22D3	DSIPI
TSC22D4	THG-1
TSC22D4	TILZ2
TSEN2	SEN2
TSEN2	SEN2L
TSEN2	MGC2776
TSEN15	C1orf19
TSEN34	SEN34
TSEN34	SEN34L
TSEN34	LENG5
TSEN54	SEN54
TSEN54	SEN54L
TSFM	EF-Tsmt
TSFM	EF-TS
TSG101	VPS23
TSG101	TSG10
TSGA10	CEP4L
TSGA10	CT79
TSGA10IP	FLJ32880
TSGA10IP	FAM161C
TSHR	LGR3
TSHZ1	NY-CO-33
TSHZ1	TSH1
TSHZ1	SDCCAG33
TSHZ2	ZABC2
TSHZ2	OVC10-2
TSHZ2	TSH2
TSHZ2	C20orf17
TSHZ2	ZNF218
TSHZ3	KIAA1474
TSHZ3	TSH3
TSHZ3	ZNF537
TSKS	TSSKS
TSKS	PPP1R161
TSKU	E2IG4
TSKU	TSK
TSKU	LRRC54
TSN	TRSLN
TSN	BCLF-1
TSN	REHF-1
TSNARE1	FLJ31164
TSNAX	TRAX
TSNAX	C3PO
TSNAXIP1	TXI1
TSPAN1	TSPAN-1
TSPAN1	NET-1
TSPAN2	TSPAN-2
TSPAN2	TSN2
TSPAN2	FLJ12082
TSPAN3	TM4-A
TSPAN3	TSPAN-3
TSPAN3	TM4SF8
TSPAN4	NAG-2
TSPAN4	TSPAN-4
TSPAN4	TETRASPAN
TSPAN4	TM4SF7
TSPAN5	Tspan-5
TSPAN5	NET-4
TSPAN5	TM4SF9
TSPAN6	T245
TSPAN6	TSPAN-6
TSPAN6	TM4SF6
TSPAN7	DXS1692E
TSPAN7	TALLA-1
TSPAN7	A15
TSPAN7	CD231
TSPAN7	MXS1
TSPAN7	TM4SF2
TSPAN7	MRX58
TSPAN8	CO-029
TSPAN8	TM4SF3
TSPAN9	NET-5
TSPAN10	OCSP
TSPAN12	NET-2
TSPAN12	TM4SF12
TSPAN13	NET-6
TSPAN13	TM4SF13
TSPAN14	DC-TM4F2
TSPAN14	MGC11352
TSPAN14	TM4SF14
TSPAN15	NET-7
TSPAN15	TM4SF15
TSPAN16	TM4-B
TSPAN16	TM-8
TSPAN16	TM4SF16
TSPAN17	FBX23
TSPAN17	FBXO23
TSPAN17	TM4SF17
TSPAN18	TSPAN
TSPAN31	SAS
TSPAN32	TSSC6
TSPAN32	PHEMX
TSPAN33	MGC50844
TSPAN33	Penumbra
TSPEAR	MGC11251
TSPEAR	TSP-EAR
TSPEAR	C21orf29
TSPEAR	DFNB98
TSPO	PBR
TSPO	MBR
TSPO	PKBS
TSPO	mDRC
TSPO	DBI
TSPO	IBP
TSPO	pk18
TSPO	TSPO1
TSPO	BZRP
TSPO2	dJ34B21.2
TSPO2	BZRPL1
TSPOAP1	PRAX-1
TSPOAP1	KIAA0612
TSPOAP1	RIM-BP1
TSPOAP1	RIMBP1
TSPOAP1	BZRAP1
TSPY1	CT78
TSPY1	TSPY
TSPY2	TSPYQ1
TSPY3	CT78
TSPY9	TSPY9P
TSPYL1	TSPYL
TSPYL2	SE20-4
TSPYL2	HRIHFB2216
TSPYL2	CTCL
TSPYL2	DENTT
TSPYL2	CDA1
TSPYL2	CINAP
TSPYL2	TSPX
TSPYL4	dJ486I3.2
TSPYL4	KIAA0721
TSPYL5	KIAA1750
TSR1	FLJ10534
TSR2	DT1P1A10
TSR2	RP1-112K5.2
TSR2	WGG1
TSR3	MGC24381
TSR3	C16orf42
TSSK1B	SPOGA4
TSSK1B	FKSG81
TSSK1B	STK22D
TSSK1B	TSSK1
TSSK2	SPOGA2
TSSK2	FLJ38613
TSSK2	STK22B
TSSK3	SPOGA3
TSSK3	STK22C
TSSK4	C14orf20
TSSK4	STK22E
TSSK6	SSTK
TSSK6	FLJ24002
TSSK6	CT72
TST	RDS
TSTD1	KAT
TSTD2	PP4189
TSTD2	C9orf97
TTBK1	KIAA1855
TTBK2	KIAA0847
TTBK2	SCA11
TTC1	TPR1
TTC3	TPRD
TTC3	TPRDI
TTC3	DCRR1
TTC3	TPRDII
TTC3	TPRDIII
TTC3	RNF105
TTC4	MGC5097
TTC4	FLJ41930
TTC4	CNS1
TTC5	Strap
TTC6	NCRNA00291
TTC6	C14orf25
TTC7A	KIAA1140
TTC7A	TTC7
TTC7B	TTC7L1
TTC8	BBS8
TTC8	RP51
TTC9	KIAA0227
TTC9	TTC9A
TTC9B	FLJ30373
TTC9C	MGC29649
TTC12	FLJ13859
TTC12	FLJ20535
TTC12	TPARM
TTC13	FLJ22584
TTC14	FLJ00166
TTC14	KIAA1980
TTC16	FLJ32780
TTC17	FLJ10890
TTC19	FLJ20343
TTC19	MGC19520
TTC21A	STI2
TTC21A	IFT139A
TTC21A	Thm2
TTC21B	FLJ11457
TTC21B	JBTS11
TTC21B	NPHP12
TTC21B	IFT139B
TTC21B	THM1
TTC21B	FAP60
TTC21B	FLA17
TTC21B	IFT139
TTC21B	CFAP60
TTC22	FLJ20619
TTC23	FLJ12572
TTC23	HCC-8
TTC23L	FLJ25439
TTC27	FLJ20272
TTC28	KIAA1043
TTC29	NYD-SP14
TTC31	FLJ12788
TTC33	OSRF
TTC36	HBP21
TTC38	FLJ20699
TTC39A	KIAA0452
TTC39A	DEME-6
TTC39A	C1orf34
TTC39B	FLJ33868
TTC39B	C9orf52
TTC39C	FLJ33761
TTC39C	HsT2697
TTC39C	C18orf17
TTF2	HuF2
TTF2	ZGRF6
TTI1	smg-10
TTI1	KIAA0406
TTI2	FLJ23263
TTI2	C8orf41
TTK	PYT
TTK	MPS1
TTK	MPS1L1
TTK	CT96
TTK	MPH1
TTL	MGC46235
TTLL1	PGs3
TTLL1	TPGS3
TTLL1	C22orf7
TTLL2	NYD-TSPG
TTLL2	dJ366N23.3
TTLL2	C6orf104
TTLL3	DKFZP434B103
TTLL3	HOTTL
TTLL4	KIAA0173
TTLL5	STAMP
TTLL5	KIAA0998
TTLL6	FLJ35808
TTLL7	FLJ23033
TTLL9	dJ310O13.1
TTLL9	C20orf125
TTLL10	FLJ36119
TTLL10	TTLL5
TTLL11	bA244O19.1
TTLL11	C9orf20
TTLL11	TTLL11-IT1
TTLL11	C9orf148
TTLL12	KIAA0153
TTLL13	FLJ46079
TTLL13	MGC33417
TTLL13	TTLL13P
TTN	CMPD4
TTN	FLJ32040
TTN	TMD
TTN	CMH9
TTN	LGMD2J
TTN	MYLK5
TTN	CMD1G
TTPA	AVED
TTPAL	dJ179M20.3
TTPAL	C20orf121
TTR	HsT2651
TTR	CTS
TTR	PALB
TTR	CTS1
TTYH2	C17orf29
TTYH3	KIAA1691
TUB	rd5
TUBA1A	TUBA3
TUBA1A	B-ALPHA-1
TUBA1A	FLJ25113
TUBA1B	K-ALPHA-1
TUBA1C	MGC14580
TUBA1C	MGC10851
TUBA1C	bcm948
TUBA1C	TUBA6
TUBA3C	bA408E5.3
TUBA3C	TUBA2
TUBA3D	H2-ALPHA
TUBA4A	FLJ30169
TUBA4A	H2-ALPHA
TUBA4A	TUBA1
TUBA4B	FLJ13940
TUBA4B	TUBA4
TUBA8	TUBAL2
TUBAL3	FLJ21665
TUBB	OK/SW-cl.56
TUBB	MGC16435
TUBB	M40
TUBB	Tubb5
TUBB1	dJ543J19.4
TUBB2A	dJ40E16.7
TUBB2A	TUBB
TUBB2A	TUBB2
TUBB2B	MGC8685
TUBB2B	DKFZp566F223
TUBB2B	bA506K6.1
TUBB3	beta-4
TUBB3	CFEOM3
TUBB3	CFEOM3A
TUBB3	FEOM3
TUBB4A	beta-5
TUBB4A	TUBB4
TUBB4A	DYT4
TUBB4B	Beta2
TUBB4B	TUBB2C
TUBB6	MGC4083
TUBB6	HsT1601
TUBB8	bA631M21.2
TUBB8B	TUBB8P12
TUBD1	FLJ12709
TUBD1	TUBD
TUBE1	dJ142L7.2
TUBE1	FLJ22589
TUBE1	TUBE
TUBG1	TUBGCP1
TUBG1	TUBG
TUBGCP2	GCP2
TUBGCP2	Spc97p
TUBGCP2	SPBC97
TUBGCP2	hGCP2
TUBGCP2	ALP4
TUBGCP3	GCP3
TUBGCP3	Spc98p
TUBGCP3	SPBC98
TUBGCP4	76P
TUBGCP4	FLJ14797
TUBGCP4	GCP4
TUBGCP5	GCP5
TUBGCP5	KIAA1899
TUBGCP6	GCP6
TUBGCP6	KIAA1669
TUBGCP6	DJ402G11.6
TUFM	EFTu
TUFM	EF-TuMT
TUFM	EFTU
TUG1	FLJ20618
TUG1	NCRNA00080
TUG1	LINC00080
TULP1	TUBL1
TULP1	LCA15
TULP1	RP14
TULP2	TUBL2
TULP2	CT65
TULP3	TUBL3
TULP4	TUSP
TULP4	KIAA1397
TUNAR	BNLN
TUNAR	TUNA
TUNAR	pTUNAR
TUNAR	HI-LNC78
TUNAR	LINC00617
TUSC1	TSG-9
TUSC1	CCDC89B
TUSC2	FUS1
TUSC2	PAP
TUSC2	C3orf11
TUSC2	PDAP2
TUSC3	MGC13453
TUSC3	N33
TUSC3	OST3A
TUSC3	MRT7
TUSC3	MagT2
TUSC3	SLC58A2
TUSC3	MRT22
TUT1	FLJ22347
TUT1	FLJ22267
TUT1	FLJ21850
TUT1	PAPD2
TUT1	TUTase
TUT1	TENT1
TUT1	RBM21
TUT4	KIAA0191
TUT4	PAPD3
TUT4	TENT3A
TUT4	ZCCHC11
TUT7	KIAA1711
TUT7	FLJ13409
TUT7	PAPD6
TUT7	TENT3B
TUT7	ZCCHC6
TVP23A	YDR084C
TVP23A	FAM18A
TVP23B	CGI-148
TVP23B	YDR084C
TVP23B	FAM18B
TVP23B	FAM18B1
TVP23C	MGC8763
TVP23C	FAM18B2
TWF1	A6
TWF1	PTK9
TWF2	A6RP
TWF2	A6r
TWF2	PTK9L
TWIST1	SCS
TWIST1	H-twist
TWIST1	BPES2
TWIST1	bHLHa38
TWIST1	CRS1
TWIST1	ACS3
TWIST1	BPES3
TWIST1	TWIST
TWIST1	CRS
TWIST2	DERMO1
TWIST2	Dermo-1
TWIST2	bHLHa39
TWNK	PEO
TWNK	PEO1
TWNK	TWINKLE
TWNK	FLJ21832
TWNK	TWINL
TWNK	IOSCA
TWNK	C10orf2
TWSG1	TSG
TXK	TKL
TXK	PSCTK5
TXK	BTKL
TXK	RLK
TXK	PTK4
TXLNA	DKFZp451J0118
TXLNA	IL-14
TXLNA	IL14
TXLNB	DKFZp451A175
TXLNB	MDP77
TXLNB	dJ522B19.2
TXLNB	C6orf198
TXLNG	FLJ11209
TXLNG	LSR5
TXLNG	FIAT
TXLNG	MGC126621
TXLNG	MGC126625
TXLNG	TXLNGX
TXLNG	CXorf15
TXN	TRX
TXN	Trx80
TXN	TXN1
TXN2	MT-TRX
TXNDC2	SPTRX1
TXNDC5	MGC3178
TXNDC5	FLJ21353
TXNDC5	FLJ90810
TXNDC5	EndoPDI
TXNDC5	Hcc-2
TXNDC5	ERp46
TXNDC5	PDIA15
TXNDC8	bA427L11.2
TXNDC8	TRX6
TXNDC8	SPTRX-3
TXNDC9	APACD
TXNDC11	EFP1
TXNDC12	TLP19
TXNDC12	ERP18
TXNDC12	ERP19
TXNDC12	hAG-1
TXNDC12	AGR1
TXNDC12	PDIA16
TXNDC15	TMX5
TXNDC15	FLJ22625
TXNDC15	2310047H23Rik
TXNDC15	C5orf14
TXNDC16	KIAA1344
TXNDC17	MGC14353
TXNDC17	TRP14
TXNDC17	TXNL5
TXNIP	VDUP1
TXNIP	EST01027
TXNIP	HHCPA78
TXNIP	THIF
TXNIP	ARRDC6
TXNL1	Txl
TXNL1	TRP32
TXNL1	TXNL
TXNL4A	U5-15kD
TXNL4A	DIM1
TXNL4A	HsT161
TXNL4A	DIB1
TXNL4A	SNRNP15
TXNL4A	TXNL4
TXNL4B	FLJ20511
TXNL4B	DLP
TXNL4B	Dim2
TXNRD1	TXNR
TXNRD1	GRIM-12
TXNRD1	Trxr1
TXNRD1	TXNR1
TXNRD2	TR
TXNRD2	TRXR2
TXNRD2	TR3
TXNRD2	SELZ
TXNRD2	TXNR2
TXNRD3	TR2
TXNRD3	TRXR3
TXNRD3	TGR
TXNRD3	TR2IT1
TXNRD3	TXNRD3NT1
TXNRD3	TXNR3
TXNRD3	TXNRD3NB
TXNRD3	TXNRD3IT1
TYK2	JTK1
TYMP	MNGIE
TYMP	ECGF1
TYMS	Tsase
TYMS	TMS
TYMS	HsT422
TYMS	TS
TYR	OCAIA
TYR	OCA1A
TYR	OCA1
TYRO3	Dtk
TYRO3	Brt
TYRO3	Tif
TYRO3	Sky
TYRO3	Etk-2
TYRO3	Rek
TYRO3	RSE
TYROBP	DAP12
TYROBP	PLO-SL
TYROBP	KARAP
TYROBP	PLOSL
TYRP1	GP75
TYRP1	CATB
TYRP1	TRP
TYRP1	b-PROTEIN
TYRP1	OCA3
TYRP1	TYRP
TYRP1	CAS2
TYSND1	MGC34695
TYSND1	NET41
TYW1	FLJ10900
TYW1	MGC23001
TYW1	MGC60291
TYW1	YPL207W
TYW1	TYW1A
TYW1	RSAFD1
TYW1B	RSAFD2
TYW1B	MGC87315
TYW1B	NCRNA00069
TYW1B	LINC00069
TYW2	FLJ20772
TYW2	Trm12
TYW2	TRMT12
TYW3	FLJ40918
TYW3	C1orf171
TYW5	FLJ37953
TYW5	C2orf60
TZMP1	C9orf133
TZMP1	TOPORS-AS1
TZMP1	SMIM27
U2AF1	U2AF35
U2AF1	RNU2AF1
U2AF1	RN
U2AF1	U2AFBP
U2AF1L4	MGC33901
U2AF1L4	U2af26
U2AF1L4	U2AF1L3
U2AF2	U2AF65
U2SURP	fSAPa
U2SURP	SR140
UACA	FLJ10128
UACA	KIAA1561
UAP1	AGX1
UAP1	AgX
UAP1	SPAG2
UBA1	UBE1X
UBA1	POC20
UBA1	CFAP124
UBA1	A1S9T
UBA1	GXP1
UBA1	UBE1
UBA2	FLJ13058
UBA2	HRIHFB2115
UBA2	SAE2
UBA3	hUba3
UBA3	NAE2
UBA3	UBE1C
UBA5	FLJ23251
UBA5	UBE1DC1
UBA6	FLJ10808
UBA6	UBE1L2
UBA7	D8
UBA7	UBE2
UBA7	UBA1B
UBA7	UBE1L
UBA52	RPL40
UBA52	CEP52
UBA52	HUBCEP52
UBA52	MGC57125
UBA52	MGC126879
UBA52	MGC126881
UBA52	L40
UBAC1	GBDR1
UBAC1	KPC2
UBAC1	UBADC1
UBAC2	FLJ30548
UBAC2	RP11-178C10.1
UBAC2	PHGDHL1
UBALD1	FAM100A
UBALD2	MGC29814
UBALD2	FAM100B
UBAP1	UBAP
UBAP2	KIAA1491
UBAP2	bA176F3.5
UBAP2	FLJ22435
UBAP2L	NICE-4
UBAP2L	KIAA0144
UBASH3A	STS-2
UBASH3A	TULA
UBASH3A	CLIP4
UBASH3B	KIAA1959
UBASH3B	STS-1
UBASH3B	TULA2
UBASH3B	TULA-2
UBB	MGC8385
UBB	FLJ25987
UBD	FAT10
UBE2A	UBC2
UBE2A	HHR6A
UBE2A	RAD6A
UBE2A	HR6A
UBE2B	UBC2
UBE2B	HHR6B
UBE2B	RAD6B
UBE2C	UBCH10
UBE2D1	UbcH5A
UBE2D1	UBCH5
UBE2D1	UBC4/5
UBE2D1	E2(17)KB1
UBE2D1	SFT
UBE2D2	UbcH5B
UBE2D2	UBC4
UBE2D3	UbcH5C
UBE2D4	HBUCE1
UBE2E1	UbcH6
UBE2E2	UbcH8
UBE2E2	FLJ25157
UBE2E3	UbcH9
UBE2F	NCE2
UBE2G1	UBC7
UBE2G1	UBE2G
UBE2G2	UBC7
UBE2H	UBCH
UBE2H	UBC8
UBE2H	GID3
UBE2I	UBC9
UBE2J1	HSPC153
UBE2J1	CGI-76
UBE2J1	NCUBE1
UBE2J1	UBC6
UBE2J2	Ubc6p
UBE2J2	NCUBE2
UBE2K	HYPG
UBE2K	UBC1
UBE2K	HIP2
UBE2L3	UBCH7
UBE2L5	UBE2L5P
UBE2L6	UBCH8
UBE2M	hUbc12
UBE2M	UBC12
UBE2N	UbcH-ben
UBE2N	UBC13
UBE2N	MGC8489
UBE2O	E2-230K
UBE2Q1	PRO3094
UBE2Q1	NICE-5
UBE2Q1	UBE2Q
UBE2Q2	DKFZp762C143
UBE2QL1	FLJ25076
UBE2R2	UBC3B
UBE2R2	CDC34B
UBE2R2	FLJ20419
UBE2R2	MGC10481
UBE2S	E2-EPF
UBE2T	HSPC150
UBE2T	FANCT
UBE2U	MGC35130
UBE2V1	UEV-1
UBE2V1	CROC-1
UBE2V1	UEV1A
UBE2V1	CROC1
UBE2V1	UBE2V
UBE2V2	UEV-2
UBE2V2	DDVit-1
UBE2V2	EDPF-1
UBE2V2	MMS2
UBE2V2	UEV2
UBE2V2	EDPF1
UBE2V2	DDVIT1
UBE2V2	EDAF-1
UBE2W	FLJ11011
UBE2W	UBC-16
UBE2Z	FLJ13855
UBE2Z	USE1
UBE3A	AS
UBE3A	ANCR
UBE3A	E6-AP
UBE3A	FLJ26981
UBE3A	EPVE6AP
UBE3A	HPVE6A
UBE3C	KIAA0010
UBE3C	KIAA10
UBE3D	DKFZp434A1520
UBE3D	H10BH
UBE3D	YJR141W
UBE3D	C6orf157
UBE3D	UBE2CBP
UBE4A	UBOX2
UBE4A	UFD2
UBE4A	KIAA0126
UBE4A	E4
UBE4B	UBOX3
UBE4B	E4
UBE4B	UFD2
UBE4B	KIAA0684
UBFD1	FLJ42145
UBFD1	FLJ38870
UBFD1	UBPH
UBIAD1	TERE1
UBIAD1	SCCD
UBL3	HCG-1
UBL3	DKFZP434K151
UBL3	FLJ32018
UBL3	PNSC1
UBL4A	GDX
UBL4A	DXS254E
UBL4A	GET5
UBL4A	MDY2
UBL4A	TMA24
UBL4A	UBL4
UBL4B	FLJ25690
UBL7	BMSC-UbP
UBL7	MGC14421
UBLCP1	MGC10067
UBLCP1	CPUB1
UBN2	FLJ25778
UBN2	KIAA2030
UBOX5	UIP5
UBOX5	KIAA0860
UBOX5	Ubce7ip5
UBOX5	RNF37
UBP1	LBP-1a
UBQLN1	DSK2
UBQLN1	PLIC-1
UBQLN1	XDRP1
UBQLN1	DA41
UBQLN2	Chap1
UBQLN2	Dsk2
UBQLN2	RIHFB2157
UBQLN2	LIC-2
UBQLN2	CHAP1/DSK2
UBQLN2	PLIC-2
UBQLN2	N4BP4
UBQLN2	PLIC2
UBQLN3	TUP-1
UBQLN4	A1U
UBQLN4	UBIN
UBQLN4	CIP75
UBQLN4	C1orf6
UBQLNL	MGC20470
UBQLNL	MGC26958
UBR2	bA49A4.1
UBR2	dJ392M17.3
UBR2	KIAA0349
UBR2	C6orf133
UBR3	KIAA2024
UBR3	DKFZp434P117
UBR3	FLJ37422
UBR3	ZNF650
UBR4	KIAA1307
UBR4	KIAA0462
UBR4	RBAF600
UBR4	p600
UBR4	ZUBR1
UBR5	DD5
UBR5	HYD
UBR5	EDD
UBR5	KIAA0896
UBR5	EDD1
UBR7	C14orf130
UBTD1	FLJ11807
UBTD2	DC-UbP
UBTD2	MGC30022
UBTF	UBF
UBTF	NOR-90
UBTF	UBF1
UBTF	UBF2
UBTFL1	C11orf27
UBXN1	LOC51035
UBXN1	2B28
UBXN1	UBXD10
UBXN1	SAKS1
UBXN2A	UBXD4
UBXN2B	p37
UBXN4	KIAA0242
UBXN4	UBXDC1
UBXN4	UBXD2
UBXN6	UBXDC2
UBXN6	UBXD1
UBXN7	KIAA0794
UBXN7	UBXD7
